converted from bop software 

        16000 atoms
            3 atom types
-32.500000 32.500000 xlo xhi
-32.500000 32.500000 ylo yhi
-32.500000 32.500000 zlo zhi

Atoms

371 2 -32.50000000 -3.25000000 -16.25000000
372 1 -30.87500000 -1.62500000 -14.62500000
373 1 -32.50000000 -3.25000000 -13.00000000
374 2 -30.87500000 -1.62500000 -11.37500000
375 2 -32.50000000 -3.25000000 -9.75000000
376 2 -30.87500000 -1.62500000 -8.12500000
377 1 -32.50000000 -3.25000000 -6.50000000
378 1 -30.87500000 -1.62500000 -4.87500000
379 3 -32.50000000 -3.25000000 -3.25000000
380 2 -30.87500000 -1.62500000 -1.62500000
381 1 -32.50000000 -3.25000000 0.00000000
382 2 -30.87500000 -1.62500000 1.62500000
383 1 -32.50000000 -3.25000000 3.25000000
384 2 -30.87500000 -1.62500000 4.87500000
385 2 -32.50000000 -3.25000000 6.50000000
386 2 -30.87500000 -1.62500000 8.12500000
387 1 -32.50000000 -3.25000000 9.75000000
388 2 -30.87500000 -1.62500000 11.37500000
389 1 -32.50000000 -3.25000000 13.00000000
390 1 -30.87500000 -1.62500000 14.62500000
391 2 -32.50000000 -3.25000000 16.25000000
392 1 -30.87500000 -1.62500000 17.87500000
393 3 -32.50000000 -3.25000000 19.50000000
394 1 -30.87500000 -1.62500000 21.12500000
395 1 -32.50000000 -3.25000000 22.75000000
396 2 -30.87500000 -1.62500000 24.37500000
397 2 -32.50000000 -3.25000000 26.00000000
398 2 -30.87500000 -1.62500000 27.62500000
399 2 -32.50000000 -3.25000000 29.25000000
400 2 -30.87500000 -1.62500000 30.87500000
401 2 -32.50000000 -0.00000000 -32.50000000
402 1 -30.87500000 1.62500000 -30.87500000
403 2 -32.50000000 -0.00000000 -29.25000000
404 2 -30.87500000 1.62500000 -27.62500000
405 1 -32.50000000 -0.00000000 -26.00000000
406 2 -30.87500000 1.62500000 -24.37500000
407 2 -32.50000000 -0.00000000 -22.75000000
408 1 -30.87500000 1.62500000 -21.12500000
409 2 -32.50000000 -0.00000000 -19.50000000
410 1 -30.87500000 1.62500000 -17.87500000
411 2 -32.50000000 -0.00000000 -16.25000000
412 1 -30.87500000 1.62500000 -14.62500000
413 1 -32.50000000 -0.00000000 -13.00000000
414 2 -30.87500000 1.62500000 -11.37500000
415 2 -32.50000000 -0.00000000 -9.75000000
416 1 -30.87500000 1.62500000 -8.12500000
417 2 -32.50000000 -0.00000000 -6.50000000
418 1 -30.87500000 1.62500000 -4.87500000
419 2 -32.50000000 -0.00000000 -3.25000000
420 2 -30.87500000 1.62500000 -1.62500000
